cod_ibge;tiposeade;estadual;federal;municipal;particular;total_geral
3545308;Unidade de Saúde Mental ;0;0;3;0;3
3545308;Unidade Móvel;0;0;0;0;0
3545308;Vigilância em Saúde;0;0;3;0;3
3545407;Clínica;0;0;0;1;1
3545407;Consultório Isolado;0;0;0;2;2
3545407;Diagnose e Terapia;0;0;0;1;1
3545407;Hospital;0;0;0;1;1
3545407;Outros;0;0;1;0;1
3545407;Pronto Atendimento;0;0;0;0;0
3545407;Unidade Básica de Saúde;0;0;3;0;3
3545407;Unidade de Saúde Mental ;0;0;0;0;0
3545407;Unidade Móvel;0;0;0;0;0
3545407;Vigilância em Saúde;0;0;0;0;0
3545506;Clínica;0;0;0;0;0
3545506;Consultório Isolado;0;0;0;0;0
3545506;Diagnose e Terapia;0;0;0;1;1
3545506;Hospital;0;0;0;0;0
3545506;Outros;0;0;1;0;1
3545506;Pronto Atendimento;0;0;0;0;0
3545506;Unidade Básica de Saúde;0;0;2;0;2
3545506;Unidade de Saúde Mental ;0;0;0;0;0
3545506;Unidade Móvel;0;0;0;0;0
3545506;Vigilância em Saúde;0;0;0;0;0
3545605;Clínica;0;0;1;2;3
3545605;Consultório Isolado;0;0;0;33;33
3545605;Diagnose e Terapia;0;0;0;3;3
3545605;Hospital;0;0;0;1;1
3545605;Outros;0;0;3;0;3
3545605;Pronto Atendimento;0;0;0;0;0
3545605;Unidade Básica de Saúde;0;0;8;0;8
3545605;Unidade de Saúde Mental ;0;0;0;0;0
3545605;Unidade Móvel;0;0;0;0;0
3545605;Vigilância em Saúde;0;0;0;0;0
3545704;Clínica;0;0;0;0;0
3545704;Consultório Isolado;0;0;0;4;4
3545704;Diagnose e Terapia;0;0;0;2;2
3545704;Hospital;0;0;0;1;1
3545704;Outros;0;0;1;0;1
3545704;Pronto Atendimento;0;0;1;0;1
3545704;Unidade Básica de Saúde;0;0;2;0;2
3545704;Unidade de Saúde Mental ;0;0;0;0;0
3545704;Unidade Móvel;0;0;1;0;1
3545704;Vigilância em Saúde;0;0;0;0;0
3545803;Clínica;1;0;6;24;31
3545803;Consultório Isolado;0;0;0;296;296
3545803;Diagnose e Terapia;0;0;1;33;34
3545803;Hospital;0;0;1;5;6
3545803;Outros;0;0;3;5;8
3545803;Pronto Atendimento;0;0;2;0;2
3545803;Unidade Básica de Saúde;0;0;19;0;19
3545803;Unidade de Saúde Mental ;0;0;3;0;3
3545803;Unidade Móvel;1;0;0;0;1
3545803;Vigilância em Saúde;0;0;2;0;2
3546009;Clínica;0;0;0;2;2
3546009;Consultório Isolado;0;0;0;4;4
3546009;Diagnose e Terapia;0;0;0;3;3
3546009;Hospital;0;0;0;1;1
3546009;Outros;0;0;1;0;1
3546009;Pronto Atendimento;0;0;1;0;1
3546009;Unidade Básica de Saúde;0;0;9;0;9
3546009;Unidade de Saúde Mental ;0;0;0;0;0
3546009;Unidade Móvel;0;0;1;0;1
3546009;Vigilância em Saúde;0;0;2;0;2
3546108;Clínica;0;0;1;0;1
3546108;Consultório Isolado;0;0;0;2;2
3546108;Diagnose e Terapia;0;0;0;0;0
3546108;Hospital;0;0;0;0;0
3546108;Outros;0;0;1;0;1
3546108;Pronto Atendimento;0;0;0;0;0
3546108;Unidade Básica de Saúde;0;0;1;0;1
3546108;Unidade de Saúde Mental ;0;0;0;0;0
3546108;Unidade Móvel;0;0;0;0;0
3546108;Vigilância em Saúde;0;0;0;0;0
3546207;Clínica;0;0;0;0;0
3546207;Consultório Isolado;0;0;0;0;0
3546207;Diagnose e Terapia;0;0;0;1;1
3546207;Hospital;0;0;0;0;0
3546207;Outros;0;0;1;0;1
3546207;Pronto Atendimento;0;0;0;0;0
3546207;Unidade Básica de Saúde;0;0;3;0;3
3546207;Unidade de Saúde Mental ;0;0;0;0;0
3546207;Unidade Móvel;0;0;0;0;0
3546207;Vigilância em Saúde;0;0;0;0;0
3546256;Clínica;0;0;1;0;1
3546256;Consultório Isolado;0;0;0;0;0
3546256;Diagnose e Terapia;0;0;0;0;0
3546256;Hospital;0;0;0;0;0
3546256;Outros;0;0;2;0;2
3546256;Pronto Atendimento;0;0;0;0;0
3546256;Unidade Básica de Saúde;0;0;3;0;3
3546256;Unidade de Saúde Mental ;0;0;0;0;0
3546256;Unidade Móvel;0;0;1;0;1
3546256;Vigilância em Saúde;0;0;1;0;1
3546306;Clínica;0;0;1;9;10
3546306;Consultório Isolado;0;0;0;50;50
3546306;Diagnose e Terapia;0;0;0;8;8
3546306;Hospital;0;0;0;2;2
3546306;Outros;0;0;2;0;2
3546306;Pronto Atendimento;0;0;0;0;0
3546306;Unidade Básica de Saúde;0;0;5;0;5
3546306;Unidade de Saúde Mental ;0;0;1;0;1
3546306;Unidade Móvel;0;0;2;0;2
3546306;Vigilância em Saúde;0;0;0;0;0
3546405;Clínica;0;0;1;16;17
3546405;Consultório Isolado;0;0;0;141;141
3546405;Diagnose e Terapia;0;0;3;17;20
3546405;Hospital;0;0;0;2;2
3546405;Outros;0;0;2;3;5
3546405;Pronto Atendimento;0;0;1;0;1
3546405;Unidade Básica de Saúde;0;0;10;0;10
3546405;Unidade de Saúde Mental ;0;0;1;0;1
3546405;Unidade Móvel;0;0;3;0;3
3546405;Vigilância em Saúde;0;0;0;0;0
3546504;Clínica;0;0;0;0;0
3546504;Consultório Isolado;0;0;0;1;1
3546504;Diagnose e Terapia;0;0;0;0;0
3546504;Hospital;0;0;0;0;0
3546504;Outros;0;0;1;0;1
3546504;Pronto Atendimento;0;0;0;0;0
3546504;Unidade Básica de Saúde;0;0;1;0;1
3546504;Unidade de Saúde Mental ;0;0;0;0;0
3546504;Unidade Móvel;0;0;0;0;0
3546504;Vigilância em Saúde;0;0;0;0;0
3546603;Clínica;1;0;5;43;49
3546603;Consultório Isolado;0;0;0;90;90
3546603;Diagnose e Terapia;0;0;1;8;9
3546603;Hospital;0;0;0;1;1
3546603;Outros;0;0;3;4;7
3546603;Pronto Atendimento;0;0;2;0;2
3546603;Unidade Básica de Saúde;0;0;9;0;9
3546603;Unidade de Saúde Mental ;0;0;1;0;1
3546603;Unidade Móvel;0;0;1;2;3
3546603;Vigilância em Saúde;0;0;1;0;1
3546702;Clínica;0;0;3;5;8
3546702;Consultório Isolado;0;0;1;37;38
3546702;Diagnose e Terapia;0;0;1;3;4
3546702;Hospital;0;0;0;0;0
3546702;Outros;0;0;1;0;1
3546702;Pronto Atendimento;0;0;0;0;0
3546702;Unidade Básica de Saúde;0;0;6;0;6
3546702;Unidade de Saúde Mental ;0;0;1;0;1
3546702;Unidade Móvel;0;0;3;0;3
3546702;Vigilância em Saúde;0;0;1;0;1
3546801;Clínica;0;0;3;6;9
3546801;Consultório Isolado;0;0;0;19;19
3546801;Diagnose e Terapia;0;0;0;3;3
3546801;Hospital;0;0;1;1;2
3546801;Outros;0;0;5;0;5
3546801;Pronto Atendimento;0;0;1;0;1
3546801;Unidade Básica de Saúde;0;0;11;0;11
3546801;Unidade de Saúde Mental ;0;0;1;0;1
3546801;Unidade Móvel;0;0;2;0;2
3546801;Vigilância em Saúde;0;0;0;0;0
3546900;Clínica;0;0;1;2;3
3546900;Consultório Isolado;0;0;0;1;1
3546900;Diagnose e Terapia;0;0;0;0;0
3546900;Hospital;0;0;0;0;0
3546900;Outros;0;0;1;0;1
3546900;Pronto Atendimento;0;0;1;0;1
3546900;Unidade Básica de Saúde;0;0;2;0;2
3546900;Unidade de Saúde Mental ;0;0;0;0;0
3546900;Unidade Móvel;0;0;0;0;0
3546900;Vigilância em Saúde;0;0;0;0;0
3547007;Clínica;0;0;1;0;1
3547007;Consultório Isolado;0;0;0;3;3
3547007;Diagnose e Terapia;0;0;0;0;0
3547007;Hospital;0;0;0;0;0
3547007;Outros;0;0;1;0;1
3547007;Pronto Atendimento;0;0;0;0;0
3547007;Unidade Básica de Saúde;0;0;3;0;3
3547007;Unidade de Saúde Mental ;0;0;0;0;0
3547007;Unidade Móvel;0;0;0;0;0
3547007;Vigilância em Saúde;0;0;1;0;1
3547106;Clínica;0;0;1;0;1
3547106;Consultório Isolado;0;0;0;2;2
3547106;Diagnose e Terapia;0;0;0;0;0
3547106;Hospital;0;0;0;0;0
3547106;Outros;0;0;1;0;1
3547106;Pronto Atendimento;0;0;0;0;0
3547106;Unidade Básica de Saúde;0;0;3;0;3
3547106;Unidade de Saúde Mental ;0;0;0;0;0
3547106;Unidade Móvel;0;0;0;0;0
3547106;Vigilância em Saúde;0;0;0;0;0
3547205;Clínica;0;0;0;0;0
3547205;Consultório Isolado;0;0;0;0;0
3547205;Diagnose e Terapia;0;0;0;0;0
3547205;Hospital;0;0;0;0;0
3547205;Outros;0;0;1;0;1
3547205;Pronto Atendimento;0;0;0;0;0
3547205;Unidade Básica de Saúde;0;0;1;0;1
3547205;Unidade de Saúde Mental ;0;0;0;0;0
3547205;Unidade Móvel;0;0;0;0;0
3547205;Vigilância em Saúde;0;0;0;0;0
3547304;Clínica;0;0;6;9;15
3547304;Consultório Isolado;0;0;0;20;20
3547304;Diagnose e Terapia;0;0;0;8;8
3547304;Hospital;0;0;4;0;4
3547304;Outros;0;0;3;1;4
3547304;Pronto Atendimento;0;0;3;0;3
3547304;Unidade Básica de Saúde;0;0;13;0;13
3547304;Unidade de Saúde Mental ;0;0;3;0;3
3547304;Unidade Móvel;0;0;2;1;3
3547304;Vigilância em Saúde;0;0;2;0;2
3547403;Clínica;0;0;1;0;1
3547403;Consultório Isolado;0;0;0;0;0
3547403;Diagnose e Terapia;0;0;0;0;0
3547403;Hospital;0;0;0;0;0
3547403;Outros;0;0;2;0;2
3547403;Pronto Atendimento;0;0;0;0;0
3547403;Unidade Básica de Saúde;0;0;1;0;1
3547403;Unidade de Saúde Mental ;0;0;0;0;0
3547403;Unidade Móvel;0;0;0;0;0
3547403;Vigilância em Saúde;0;0;0;0;0
3547502;Clínica;0;0;3;7;10
3547502;Consultório Isolado;0;0;0;78;78
3547502;Diagnose e Terapia;0;0;0;5;5
3547502;Hospital;1;0;0;1;2
3547502;Outros;0;0;1;0;1
3547502;Pronto Atendimento;0;0;0;0;0
3547502;Unidade Básica de Saúde;0;0;5;0;5
3547502;Unidade de Saúde Mental ;2;0;0;0;2
3547502;Unidade Móvel;0;0;1;0;1
3547502;Vigilância em Saúde;0;0;0;0;0
3547601;Clínica;0;0;1;9;10
3547601;Consultório Isolado;0;0;0;59;59
3547601;Diagnose e Terapia;0;0;0;7;7
3547601;Hospital;0;0;0;1;1
3547601;Outros;0;0;2;0;2
3547601;Pronto Atendimento;0;0;1;0;1
3547601;Unidade Básica de Saúde;0;0;6;0;6
3547601;Unidade de Saúde Mental ;0;0;1;0;1
3547601;Unidade Móvel;0;0;1;0;1
3547601;Vigilância em Saúde;0;0;2;0;2
3547650;Clínica;0;0;0;0;0
3547650;Consultório Isolado;0;0;0;0;0
3547650;Diagnose e Terapia;0;0;0;0;0
3547650;Hospital;0;0;0;0;0
3547650;Outros;0;0;1;0;1
3547650;Pronto Atendimento;0;0;0;0;0
3547650;Unidade Básica de Saúde;0;0;1;0;1
3547650;Unidade de Saúde Mental ;0;0;0;0;0
3547650;Unidade Móvel;0;0;0;0;0
3547650;Vigilância em Saúde;0;0;0;0;0
3547700;Clínica;0;0;1;1;2
3547700;Consultório Isolado;0;0;0;41;41
3547700;Diagnose e Terapia;0;0;0;2;2
3547700;Hospital;0;0;0;1;1
3547700;Outros;0;0;1;0;1
3547700;Pronto Atendimento;0;0;0;0;0
3547700;Unidade Básica de Saúde;0;0;5;0;5
3547700;Unidade de Saúde Mental ;0;0;0;0;0
3547700;Unidade Móvel;0;0;0;0;0
3547700;Vigilância em Saúde;0;0;0;0;0
3547809;Clínica;0;0;16;459;475
3547809;Consultório Isolado;0;0;0;239;239
3547809;Diagnose e Terapia;1;0;1;58;60
3547809;Hospital;3;0;5;12;20
3547809;Outros;1;0;7;19;27
3547809;Pronto Atendimento;0;0;7;2;9
3547809;Unidade Básica de Saúde;1;0;33;2;36
3547809;Unidade de Saúde Mental ;0;0;5;0;5
3547809;Unidade Móvel;0;0;20;0;20
3547809;Vigilância em Saúde;1;0;1;0;2
3547908;Clínica;0;0;2;1;3
3547908;Consultório Isolado;0;0;0;2;2
3547908;Diagnose e Terapia;0;0;2;1;3
3547908;Hospital;0;0;1;0;1
3547908;Outros;0;0;2;0;2
3547908;Pronto Atendimento;0;0;0;0;0
3547908;Unidade Básica de Saúde;0;0;7;0;7
3547908;Unidade de Saúde Mental ;0;0;0;0;0
3547908;Unidade Móvel;0;0;1;0;1
3547908;Vigilância em Saúde;0;0;2;0;2
3548005;Clínica;0;0;4;7;11
3548005;Consultório Isolado;0;0;0;13;13
3548005;Diagnose e Terapia;0;0;0;0;0
3548005;Hospital;0;0;0;0;0
3548005;Outros;0;0;5;0;5
3548005;Pronto Atendimento;0;0;1;0;1
3548005;Unidade Básica de Saúde;0;0;6;0;6
3548005;Unidade de Saúde Mental ;0;0;1;0;1
3548005;Unidade Móvel;0;0;0;0;0
3548005;Vigilância em Saúde;0;0;1;0;1
3548054;Clínica;0;0;0;0;0
3548054;Consultório Isolado;0;0;0;0;0
3548054;Diagnose e Terapia;0;0;0;0;0
3548054;Hospital;0;0;0;0;0
3548054;Outros;0;0;1;0;1
3548054;Pronto Atendimento;0;0;0;0;0
3548054;Unidade Básica de Saúde;0;0;3;0;3
3548054;Unidade de Saúde Mental ;0;0;0;0;0
3548054;Unidade Móvel;0;0;0;0;0
3548054;Vigilância em Saúde;0;0;0;0;0
3548104;Clínica;0;0;1;0;1
3548104;Consultório Isolado;0;0;0;4;4
3548104;Diagnose e Terapia;0;0;0;2;2
3548104;Hospital;0;0;0;0;0
3548104;Outros;0;0;1;1;2
3548104;Pronto Atendimento;0;0;0;0;0
3548104;Unidade Básica de Saúde;0;0;2;0;2
3548104;Unidade de Saúde Mental ;0;0;0;0;0
3548104;Unidade Móvel;0;0;1;0;1
3548104;Vigilância em Saúde;0;0;0;0;0
3548203;Clínica;0;0;1;0;1
3548203;Consultório Isolado;0;0;0;1;1
3548203;Diagnose e Terapia;0;0;0;0;0
3548203;Hospital;0;0;0;1;1
3548203;Outros;0;0;6;0;6
3548203;Pronto Atendimento;0;0;1;0;1
3548203;Unidade Básica de Saúde;0;0;11;0;11
3548203;Unidade de Saúde Mental ;0;0;0;0;0
3548203;Unidade Móvel;0;0;1;0;1
3548203;Vigilância em Saúde;0;0;0;0;0
3548302;Clínica;0;0;0;0;0
3548302;Consultório Isolado;0;0;0;0;0
3548302;Diagnose e Terapia;0;0;0;0;0
3548302;Hospital;0;0;0;0;0
3548302;Outros;0;0;1;0;1
3548302;Pronto Atendimento;0;0;0;0;0
3548302;Unidade Básica de Saúde;0;0;1;0;1
3548302;Unidade de Saúde Mental ;0;0;0;0;0
3548302;Unidade Móvel;0;0;0;0;0
3548302;Vigilância em Saúde;0;0;0;0;0
3548401;Clínica;0;0;0;1;1
3548401;Consultório Isolado;0;0;0;0;0
3548401;Diagnose e Terapia;0;0;0;0;0
3548401;Hospital;0;0;0;0;0
3548401;Outros;0;0;1;0;1
3548401;Pronto Atendimento;0;0;0;0;0
3548401;Unidade Básica de Saúde;0;0;1;0;1
3548401;Unidade de Saúde Mental ;0;0;0;0;0
3548401;Unidade Móvel;0;0;0;0;0
3548401;Vigilância em Saúde;0;0;1;0;1
3548500;Clínica;3;0;20;211;234
3548500;Consultório Isolado;0;0;0;1622;1622
3548500;Diagnose e Terapia;1;0;2;91;94
3548500;Hospital;1;0;8;21;30
3548500;Outros;4;0;9;16;29
3548500;Pronto Atendimento;0;0;6;3;9
3548500;Unidade Básica de Saúde;1;0;33;0;34
3548500;Unidade de Saúde Mental ;0;0;9;0;9
3548500;Unidade Móvel;0;0;30;7;37
3548500;Vigilância em Saúde;0;0;2;0;2
3548609;Clínica;0;0;0;0;0
3548609;Consultório Isolado;0;0;0;7;7
3548609;Diagnose e Terapia;0;0;0;1;1
3548609;Hospital;0;0;0;1;1
3548609;Outros;0;0;2;0;2
3548609;Pronto Atendimento;0;0;1;0;1
3548609;Unidade Básica de Saúde;0;0;7;0;7
3548609;Unidade de Saúde Mental ;0;0;0;0;0
3548609;Unidade Móvel;0;0;0;0;0
3548609;Vigilância em Saúde;0;0;0;0;0
3548708;Clínica;0;0;15;436;451
3548708;Consultório Isolado;0;0;1;501;502
3548708;Diagnose e Terapia;0;0;2;82;84
3548708;Hospital;0;0;7;23;30
3548708;Outros;1;0;13;25;39
3548708;Pronto Atendimento;0;0;20;3;23
3548708;Unidade Básica de Saúde;1;0;34;1;36
3548708;Unidade de Saúde Mental ;0;0;9;0;9
3548708;Unidade Móvel;0;0;23;4;27
3548708;Vigilância em Saúde;0;0;6;0;6
3548807;Clínica;0;0;19;209;228
3548807;Consultório Isolado;0;0;0;544;544
3548807;Diagnose e Terapia;0;0;3;55;58
3548807;Hospital;0;0;3;8;11
3548807;Outros;1;0;7;15;23
3548807;Pronto Atendimento;0;0;1;1;2
3548807;Unidade Básica de Saúde;0;0;15;0;15
3548807;Unidade de Saúde Mental ;0;0;2;0;2
3548807;Unidade Móvel;0;0;7;3;10
3548807;Vigilância em Saúde;0;0;3;0;3
3548906;Clínica;1;1;4;123;129
3548906;Consultório Isolado;0;0;1;686;687
3548906;Diagnose e Terapia;0;2;1;46;49
3548906;Hospital;0;1;1;5;7
3548906;Outros;0;0;4;7;11
3548906;Pronto Atendimento;0;0;4;1;5
3548906;Unidade Básica de Saúde;1;0;35;0;36
3548906;Unidade de Saúde Mental ;0;0;3;0;3
3548906;Unidade Móvel;1;0;10;2;13
3548906;Vigilância em Saúde;0;0;2;0;2
3549003;Clínica;0;0;0;0;0
3549003;Consultório Isolado;0;0;0;1;1
3549003;Diagnose e Terapia;0;0;0;0;0
3549003;Hospital;0;0;0;0;0
3549003;Outros;0;0;2;0;2
3549003;Pronto Atendimento;0;0;0;0;0
3549003;Unidade Básica de Saúde;0;0;2;0;2
3549003;Unidade de Saúde Mental ;0;0;0;0;0
3549003;Unidade Móvel;0;0;0;0;0
3549003;Vigilância em Saúde;0;0;0;0;0
3549102;Clínica;3;0;8;27;38
3549102;Consultório Isolado;0;0;0;634;634
3549102;Diagnose e Terapia;0;0;3;17;20
3549102;Hospital;0;0;0;4;4
3549102;Outros;3;0;6;15;24
3549102;Pronto Atendimento;0;0;2;0;2
3549102;Unidade Básica de Saúde;0;0;13;0;13
3549102;Unidade de Saúde Mental ;0;0;3;0;3
3549102;Unidade Móvel;0;0;3;3;6
3549102;Vigilância em Saúde;0;0;4;0;4
3549201;Clínica;0;0;0;0;0
3549201;Consultório Isolado;0;0;0;0;0
3549201;Diagnose e Terapia;0;0;0;0;0
3549201;Hospital;0;0;0;0;0
3549201;Outros;0;0;1;0;1
3549201;Pronto Atendimento;0;0;0;0;0
3549201;Unidade Básica de Saúde;0;0;2;0;2
3549201;Unidade de Saúde Mental ;0;0;0;0;0
3549201;Unidade Móvel;0;0;0;0;0
3549201;Vigilância em Saúde;0;0;0;0;0
3549250;Clínica;0;0;1;0;1
3549250;Consultório Isolado;0;0;0;0;0
3549250;Diagnose e Terapia;0;0;0;0;0
3549250;Hospital;0;0;0;0;0
3549250;Outros;0;0;2;0;2
3549250;Pronto Atendimento;0;0;0;0;0
3549250;Unidade Básica de Saúde;0;0;2;0;2
3549250;Unidade de Saúde Mental ;0;0;0;0;0
3549250;Unidade Móvel;0;0;0;0;0
3549250;Vigilância em Saúde;0;0;0;0;0
3549300;Clínica;0;0;1;0;1
3549300;Consultório Isolado;0;0;0;2;2
3549300;Diagnose e Terapia;0;0;0;0;0
3549300;Hospital;0;0;0;0;0
3549300;Outros;0;0;2;0;2
3549300;Pronto Atendimento;0;0;0;0;0
3549300;Unidade Básica de Saúde;0;0;1;0;1
3549300;Unidade de Saúde Mental ;0;0;0;0;0
3549300;Unidade Móvel;0;0;0;0;0
3549300;Vigilância em Saúde;0;0;0;0;0
3549409;Clínica;0;0;4;5;9
3549409;Consultório Isolado;0;0;0;203;203
3549409;Diagnose e Terapia;0;0;2;39;41
3549409;Hospital;0;0;1;1;2
3549409;Outros;0;0;1;0;1
3549409;Pronto Atendimento;0;0;2;0;2
3549409;Unidade Básica de Saúde;0;0;11;0;11
3549409;Unidade de Saúde Mental ;0;0;1;0;1
3549409;Unidade Móvel;0;0;1;0;1
3549409;Vigilância em Saúde;0;0;1;0;1
3549508;Clínica;0;0;1;1;2
3549508;Consultório Isolado;0;0;0;4;4
3549508;Diagnose e Terapia;0;0;0;0;0
3549508;Hospital;0;0;0;0;0
3549508;Outros;0;0;1;0;1
3549508;Pronto Atendimento;0;0;1;0;1
3549508;Unidade Básica de Saúde;0;0;4;0;4
3549508;Unidade de Saúde Mental ;0;0;0;0;0
3549508;Unidade Móvel;0;0;0;0;0
3549508;Vigilância em Saúde;0;0;0;0;0
3549607;Clínica;0;0;0;0;0
3549607;Consultório Isolado;0;0;0;1;1
3549607;Diagnose e Terapia;0;0;0;0;0
3549607;Hospital;0;0;0;0;0
3549607;Outros;0;0;1;0;1
3549607;Pronto Atendimento;0;0;0;0;0
3549607;Unidade Básica de Saúde;0;0;4;0;4
3549607;Unidade de Saúde Mental ;0;0;0;0;0
3549607;Unidade Móvel;0;0;0;0;0
3549607;Vigilância em Saúde;0;0;0;0;0
3549706;Clínica;0;0;6;35;41
3549706;Consultório Isolado;0;0;0;143;143
3549706;Diagnose e Terapia;0;0;3;30;33
3549706;Hospital;0;0;0;2;2
3549706;Outros;0;0;1;5;6
3549706;Pronto Atendimento;0;0;1;0;1
3549706;Unidade Básica de Saúde;0;0;11;0;11
3549706;Unidade de Saúde Mental ;0;0;1;0;1
3549706;Unidade Móvel;0;0;2;0;2
3549706;Vigilância em Saúde;0;0;1;0;1
3549805;Clínica;4;0;14;239;257
3549805;Consultório Isolado;0;0;7;909;916
3549805;Diagnose e Terapia;2;0;2;141;145
3549805;Hospital;1;0;1;26;28
3549805;Outros;6;0;12;18;36
3549805;Pronto Atendimento;0;0;8;0;8
3549805;Unidade Básica de Saúde;3;0;27;0;30
3549805;Unidade de Saúde Mental ;0;0;7;0;7
3549805;Unidade Móvel;0;0;28;1;29
3549805;Vigilância em Saúde;1;0;3;0;4
3549904;Clínica;4;0;17;221;242
3549904;Consultório Isolado;0;0;0;1760;1760
3549904;Diagnose e Terapia;0;0;1;111;112
3549904;Hospital;1;1;3;25;30
3549904;Outros;2;0;5;26;33
3549904;Pronto Atendimento;0;0;7;2;9
3549904;Unidade Básica de Saúde;2;0;40;0;42
3549904;Unidade de Saúde Mental ;0;0;5;0;5
3549904;Unidade Móvel;0;0;9;9;18
3549904;Vigilância em Saúde;1;0;3;0;4
3549953;Clínica;0;0;1;1;2
3549953;Consultório Isolado;0;0;0;0;0
3549953;Diagnose e Terapia;0;0;0;1;1
3549953;Hospital;0;0;0;0;0
3549953;Outros;0;0;1;0;1
3549953;Pronto Atendimento;0;0;1;0;1
3549953;Unidade Básica de Saúde;0;0;3;0;3
3549953;Unidade de Saúde Mental ;0;0;0;0;0
3549953;Unidade Móvel;0;0;1;2;3
3549953;Vigilância em Saúde;0;0;0;0;0
3550001;Clínica;0;0;0;0;0
3550001;Consultório Isolado;0;0;0;6;6
3550001;Diagnose e Terapia;0;0;0;0;0
3550001;Hospital;0;0;0;1;1
3550001;Outros;0;0;2;0;2
3550001;Pronto Atendimento;0;0;0;0;0
3550001;Unidade Básica de Saúde;0;0;4;0;4
3550001;Unidade de Saúde Mental ;0;0;0;0;0
3550001;Unidade Móvel;0;0;1;0;1
3550001;Vigilância em Saúde;0;0;0;0;0
3550100;Clínica;0;0;2;2;4
3550100;Consultório Isolado;0;0;1;128;129
3550100;Diagnose e Terapia;0;0;1;7;8
3550100;Hospital;0;0;0;1;1
3550100;Outros;0;0;1;0;1
3550100;Pronto Atendimento;0;0;0;0;0
3550100;Unidade Básica de Saúde;0;0;8;0;8
3550100;Unidade de Saúde Mental ;0;0;1;0;1
3550100;Unidade Móvel;0;0;0;1;1
3550100;Vigilância em Saúde;0;0;1;0;1
3550209;Clínica;0;0;2;2;4
3550209;Consultório Isolado;0;0;0;40;40
3550209;Diagnose e Terapia;0;0;0;4;4
3550209;Hospital;0;0;0;1;1
3550209;Outros;0;0;3;14;17
3550209;Pronto Atendimento;0;0;0;1;1
3550209;Unidade Básica de Saúde;0;0;13;0;13
3550209;Unidade de Saúde Mental ;0;0;1;0;1
3550209;Unidade Móvel;0;0;2;0;2
3550209;Vigilância em Saúde;0;0;1;0;1
3550308;Clínica;22;1;192;5992;6207
3550308;Consultório Isolado;40;4;3;17095;17142
3550308;Diagnose e Terapia;9;0;15;1208;1232
3550308;Hospital;40;2;48;219;309
3550308;Outros;31;11;38;546;626
3550308;Pronto Atendimento;0;0;41;32;73
3550308;Unidade Básica de Saúde;11;0;606;35;652
3550308;Unidade de Saúde Mental ;2;0;99;0;101
3550308;Unidade Móvel;1;0;183;104;288
3550308;Vigilância em Saúde;0;0;36;0;36
3550407;Clínica;0;0;2;5;7
3550407;Consultório Isolado;0;0;0;72;72
3550407;Diagnose e Terapia;0;0;0;6;6
3550407;Hospital;0;0;0;2;2
3550407;Outros;0;0;1;3;4
3550407;Pronto Atendimento;0;0;1;0;1
3550407;Unidade Básica de Saúde;0;0;11;0;11
3550407;Unidade de Saúde Mental ;0;0;1;0;1
3550407;Unidade Móvel;0;0;0;0;0
3550407;Vigilância em Saúde;0;0;0;0;0
3550506;Clínica;0;0;0;0;0
3550506;Consultório Isolado;0;0;0;1;1
3550506;Diagnose e Terapia;0;0;0;0;0
3550506;Hospital;0;0;0;0;0
3550506;Outros;0;0;2;0;2
3550506;Pronto Atendimento;0;0;0;0;0
3550506;Unidade Básica de Saúde;0;0;3;0;3
3550506;Unidade de Saúde Mental ;0;0;0;0;0
3550506;Unidade Móvel;0;0;0;0;0
3550506;Vigilância em Saúde;0;0;0;0;0
3550605;Clínica;0;0;3;34;37
3550605;Consultório Isolado;0;0;1;244;245
3550605;Diagnose e Terapia;0;0;0;17;17
3550605;Hospital;0;0;0;5;5
3550605;Outros;0;0;2;20;22
3550605;Pronto Atendimento;0;0;0;0;0
3550605;Unidade Básica de Saúde;0;0;11;0;11
3550605;Unidade de Saúde Mental ;0;0;1;0;1
3550605;Unidade Móvel;0;0;0;0;0
3550605;Vigilância em Saúde;0;0;3;0;3
3550704;Clínica;0;0;5;1;6
3550704;Consultório Isolado;0;0;1;139;140
3550704;Diagnose e Terapia;0;0;1;14;15
3550704;Hospital;0;0;2;1;3
3550704;Outros;0;0;7;2;9
3550704;Pronto Atendimento;0;0;2;0;2
3550704;Unidade Básica de Saúde;0;0;31;0;31
3550704;Unidade de Saúde Mental ;0;0;2;0;2
3550704;Unidade Móvel;0;0;6;0;6
3550704;Vigilância em Saúde;0;0;3;0;3
3550803;Clínica;0;0;1;2;3
3550803;Consultório Isolado;0;0;0;17;17
3550803;Diagnose e Terapia;0;0;0;5;5
3550803;Hospital;0;0;0;1;1
3550803;Outros;0;0;2;0;2
3550803;Pronto Atendimento;0;0;1;0;1
3550803;Unidade Básica de Saúde;0;0;6;0;6
3550803;Unidade de Saúde Mental ;0;0;0;0;0
3550803;Unidade Móvel;0;0;0;0;0
3550803;Vigilância em Saúde;0;0;1;0;1
3550902;Clínica;0;0;4;4;8
3550902;Consultório Isolado;0;0;0;26;26
3550902;Diagnose e Terapia;0;0;0;3;3
3550902;Hospital;0;0;0;1;1
3550902;Outros;0;0;2;0;2
3550902;Pronto Atendimento;0;0;0;0;0
3550902;Unidade Básica de Saúde;0;0;5;0;5
3550902;Unidade de Saúde Mental ;0;0;0;0;0
3550902;Unidade Móvel;0;0;1;0;1
3550902;Vigilância em Saúde;0;0;2;0;2
3551009;Clínica;1;0;14;43;58
